model.h5,test data,model name, AUC, pearson correlation coefficient
SX.po,X5628FC.po,onehot_embedding_cnn_one_branch,0.696382755,0.3414195
X5628FC.pp,ME.pp,onehot_cnn_two_branch,0.61148729,0.203928773
X5628FC.po,GM.po,embedding_dense,0.787542174,0.504558208
TH1.po,TH1.po,onehot_cnn_two_branch,0.681319625,0.275457041
SX.po,X5628FC.po,onehot_embedding_cnn_two_branch,0.683781091,0.321097084
X5628FC.po,GM.po,onehot_embedding_cnn_one_branch,0.780308229,0.495791917
X5628FC.pp,ME.pp,onehot_embedding_dense,0.621060032,0.169211548
TH1.po,TH1.po,onehot_embedding_dense,0.713066949,0.329841058
X5628FC.pp,ME.pp,onehot_dense,0.624899946,0.203703428
X5628FC.po,GM.po,onehot_embedding_cnn_two_branch,0.771430205,0.469671055
TH1.po,TH1.po,onehot_dense,0.727721414,0.371853631
X5628FC.pp,ME.pp,onehot_resnet18,0.594851271,0.163118484
X5628FC.po,BL1.po,onehot_cnn_one_branch,0.672453158,0.287889961
TH1.po,TH1.po,onehot_resnet18,0.571683907,0.104918609
X5628FC.pp,ME.pp,embedding_cnn_one_branch,0.639067944,0.248411552
X5628FC.po,BL1.po,onehot_cnn_two_branch,0.680800369,0.288169993
TH1.po,TH1.po,embedding_cnn_one_branch,0.690379459,0.32939488
X5628FC.pp,ME.pp,embedding_cnn_two_branch,0.58815331,0.166164825
X5628FC.po,BL1.po,onehot_embedding_dense,0.710790629,0.372861147
X5628FC.po,BL1.po,onehot_dense,0.720153748,0.377288154
X5628FC.pp,ME.pp,embedding_dense,0.602373693,0.201616768
TH1.po,TH1.po,embedding_cnn_two_branch,0.700863517,0.349720403
X5628FC.pp,ME.pp,onehot_embedding_cnn_one_branch,0.624608014,0.22015808
X5628FC.po,BL1.po,onehot_resnet18,0.69037819,0.319214804
TH1.po,TH1.po,embedding_dense,0.5791658,0.146429492
X5628FC.pp,ME.pp,onehot_embedding_cnn_two_branch,0.6084277,0.199420791
X5628FC.po,BL1.po,embedding_cnn_one_branch,0.67016634,0.290324548
TH1.po,TH1.po,onehot_embedding_cnn_one_branch,0.70163263,0.350238723
X5628FC.po,BL1.po,embedding_cnn_two_branch,0.67639618,0.309073459
X5628FC.pp,IMR90.pp,onehot_cnn_one_branch,0.677708344,0.284981301
TH1.po,TH1.po,onehot_embedding_cnn_two_branch,0.710466866,0.345640972
X5628FC.po,BL1.po,embedding_dense,0.692787722,0.352254765
X5628FC.pp,IMR90.pp,onehot_cnn_two_branch,0.689723789,0.339584176
TH1.po,IMR90.po,onehot_cnn_one_branch,0.638610764,0.237191855
X5628FC.po,BL1.po,onehot_embedding_cnn_one_branch,0.701726646,0.355712187
X5628FC.pp,IMR90.pp,onehot_embedding_dense,0.70488916,0.333997929
X5628FC.pp,IMR90.pp,onehot_dense,0.702687598,0.351014517
X5628FC.po,BL1.po,onehot_embedding_cnn_two_branch,0.679010394,0.31931232
TH1.po,IMR90.po,onehot_cnn_two_branch,0.658103385,0.263581649
X5628FC.pp,IMR90.pp,onehot_resnet18,0.662771596,0.279608726
X5628FC.po,AO.po,onehot_cnn_one_branch,0.648748285,0.254618661
TH1.po,IMR90.po,onehot_embedding_dense,0.650789708,0.305876161
X5628FC.pp,IMR90.pp,embedding_cnn_one_branch,0.643848446,0.264232828
X5628FC.po,AO.po,onehot_cnn_two_branch,0.673839735,0.306979369
TH1.po,IMR90.po,onehot_dense,0.648247309,0.303977473
X5628FC.pp,IMR90.pp,embedding_cnn_two_branch,0.633954874,0.243395072
X5628FC.po,AO.po,onehot_embedding_dense,0.684284979,0.352878143
X5628FC.po,AO.po,onehot_dense,0.673830209,0.334555453
X5628FC.pp,IMR90.pp,embedding_dense,0.659106003,0.272937511
TH1.po,IMR90.po,onehot_resnet18,0.585925972,0.131269404
X5628FC.pp,IMR90.pp,onehot_embedding_cnn_one_branch,0.619855258,0.237996847
X5628FC.po,AO.po,onehot_resnet18,0.671596365,0.292363791
TH1.po,IMR90.po,embedding_cnn_one_branch,0.638097677,0.249724258
X5628FC.pp,IMR90.pp,onehot_embedding_cnn_two_branch,0.630464027,0.251034631
X5628FC.po,AO.po,embedding_cnn_one_branch,0.623031346,0.216422688
TH1.po,IMR90.po,embedding_cnn_two_branch,0.655646172,0.275851778
X5628FC.po,AO.po,embedding_cnn_two_branch,0.673681193,0.314661177
X5628FC.pp,MSC.pp,onehot_cnn_one_branch,0.691578292,0.346280576
TH1.po,IMR90.po,embedding_dense,0.551680165,0.095268983
X5628FC.po,AO.po,embedding_dense,0.674675076,0.311166824
X5628FC.pp,MSC.pp,onehot_cnn_two_branch,0.702699602,0.316329693
TH1.po,IMR90.po,onehot_embedding_cnn_one_branch,0.626702752,0.224164755
X5628FC.po,AO.po,onehot_embedding_cnn_one_branch,0.696941896,0.327705633
X5628FC.pp,MSC.pp,onehot_embedding_dense,0.706535101,0.33897598
X5628FC.pp,MSC.pp,onehot_dense,0.71115737,0.358072658
TH1.po,IMR90.po,onehot_embedding_cnn_two_branch,0.642779741,0.242879666
X5628FC.po,AO.po,onehot_embedding_cnn_two_branch,0.679749618,0.323076058
X5628FC.pp,MSC.pp,onehot_resnet18,0.675638021,0.256315865
X5628FC.po,LI11.po,onehot_cnn_one_branch,0.652648603,0.261776557
TH1.po,MSC.po,onehot_cnn_one_branch,0.638336557,0.211742658
X5628FC.pp,MSC.pp,embedding_cnn_one_branch,0.652639181,0.267502447
X5628FC.po,LI11.po,onehot_cnn_two_branch,0.655635371,0.229260064
X5628FC.pp,MSC.pp,embedding_cnn_two_branch,0.630941439,0.226204149
TH1.po,MSC.po,onehot_cnn_two_branch,0.670341087,0.262561101
X5628FC.po,LI11.po,onehot_embedding_dense,0.666599454,0.261128959
X5628FC.po,LI11.po,onehot_dense,0.669628229,0.282517094
X5628FC.pp,MSC.pp,embedding_dense,0.65846573,0.279390743
TH1.po,MSC.po,onehot_embedding_dense,0.689386237,0.30660042
X5628FC.pp,MSC.pp,onehot_embedding_cnn_one_branch,0.67525604,0.291750129
X5628FC.po,LI11.po,onehot_resnet18,0.658517118,0.250883909
TH1.po,MSC.po,onehot_dense,0.689773378,0.312370603
X5628FC.pp,MSC.pp,onehot_embedding_cnn_two_branch,0.630744485,0.235104426
X5628FC.po,LI11.po,embedding_cnn_one_branch,0.64304788,0.260949009
X5628FC.po,LI11.po,embedding_cnn_two_branch,0.64282817,0.260433028
X5628FC.pp,AD2.pp,onehot_cnn_one_branch,0.587901235,0.204389738
TH1.po,MSC.po,onehot_resnet18,0.6107484,0.169878097
X5628FC.po,LI11.po,embedding_dense,0.677804256,0.318905948
X5628FC.pp,AD2.pp,onehot_cnn_two_branch,0.609163237,0.168673606
TH1.po,MSC.po,embedding_cnn_one_branch,0.640892334,0.249947047
X5628FC.po,LI11.po,onehot_embedding_cnn_one_branch,0.663531579,0.282448714
X5628FC.pp,AD2.pp,onehot_embedding_dense,0.629801097,0.26390663
TH1.po,MSC.po,embedding_cnn_two_branch,0.65937428,0.277944837
X5628FC.pp,AD2.pp,onehot_dense,0.630274348,0.245379974
X5628FC.po,LI11.po,onehot_embedding_cnn_two_branch,0.657016343,0.279615096
TH1.po,MSC.po,embedding_dense,0.554179421,0.092739319
X5628FC.pp,AD2.pp,onehot_resnet18,0.592592593,0.135215162
X5628FC.po,CM.po,onehot_cnn_one_branch,0.683820888,0.28643583
X5628FC.pp,AD2.pp,embedding_cnn_one_branch,0.632827507,0.243126406
TH1.po,MSC.po,onehot_embedding_cnn_one_branch,0.655895132,0.26707667
X5628FC.po,CM.po,onehot_cnn_two_branch,0.674040643,0.275656442
X5628FC.pp,AD2.pp,embedding_cnn_two_branch,0.621782559,0.227512664
X5628FC.po,CM.po,onehot_embedding_dense,0.685373346,0.31659054
TH1.po,MSC.po,onehot_embedding_cnn_two_branch,0.67298476,0.289738419
X5628FC.po,CM.po,onehot_dense,0.689449433,0.327209403
X5628FC.pp,AD2.pp,embedding_dense,0.609104879,0.204515307
TH1.po,HCmerge.po,onehot_cnn_one_branch,0.552208315,0.126798309
X5628FC.pp,AD2.pp,onehot_embedding_cnn_one_branch,0.608734427,0.217163694
X5628FC.po,CM.po,onehot_resnet18,0.652653592,0.253593379
X5628FC.pp,AD2.pp,onehot_embedding_cnn_two_branch,0.602752319,0.197484472
X5628FC.po,CM.po,embedding_cnn_one_branch,0.664398064,0.282990832
TH1.po,HCmerge.po,onehot_cnn_two_branch,0.567306915,0.119095143
X5628FC.pp,GM.pp,onehot_cnn_one_branch,0.774803767,0.469379241
X5628FC.po,CM.po,embedding_cnn_two_branch,0.657266145,0.276618508
TH1.po,HCmerge.po,onehot_embedding_dense,0.588082062,0.214496726
X5628FC.po,CM.po,embedding_dense,0.688355452,0.328874419
X5628FC.pp,GM.pp,onehot_cnn_two_branch,0.757608458,0.425516751
X5628FC.pp,GM.pp,onehot_embedding_dense,0.788774553,0.471274294
X5628FC.po,CM.po,onehot_embedding_cnn_one_branch,0.695024198,0.335803472
TH1.po,HCmerge.po,onehot_dense,0.583692982,0.197638571
X5628FC.pp,GM.pp,onehot_dense,0.777482304,0.505523154
X5628FC.po,CM.po,onehot_embedding_cnn_two_branch,0.668363392,0.298275321
TH1.po,HCmerge.po,onehot_resnet18,0.548537689,0.075020887
X5628FC.pp,GM.pp,onehot_resnet18,0.724129957,0.352599182
X5628FC.po,H1.po,onehot_cnn_one_branch,0.661909613,0.308460514
TH1.po,HCmerge.po,embedding_cnn_one_branch,0.576919354,0.145248055
X5628FC.pp,GM.pp,embedding_cnn_one_branch,0.701059366,0.346785271
X5628FC.po,H1.po,onehot_cnn_two_branch,0.659226948,0.267356986
X5628FC.pp,GM.pp,embedding_cnn_two_branch,0.722505698,0.383946892
X5628FC.po,H1.po,onehot_embedding_dense,0.702524883,0.334817357
TH1.po,HCmerge.po,embedding_cnn_two_branch,0.57278517,0.139025043
X5628FC.po,H1.po,onehot_dense,0.695200692,0.3275458
X5628FC.pp,GM.pp,embedding_dense,0.710513365,0.36781099
TH1.po,HCmerge.po,embedding_dense,0.525138787,0.048655927
X5628FC.pp,GM.pp,onehot_embedding_cnn_one_branch,0.706835371,0.347045271
X5628FC.po,H1.po,onehot_resnet18,0.671807323,0.269980244
TH1.po,HCmerge.po,onehot_embedding_cnn_one_branch,0.583786256,0.151619447
X5628FC.pp,GM.pp,onehot_embedding_cnn_two_branch,0.693237153,0.335608912
X5628FC.po,H1.po,embedding_cnn_one_branch,0.689644984,0.324552215
TH1.po,HCmerge.po,onehot_embedding_cnn_two_branch,0.593298896,0.163436788
X5628FC.po,H1.po,embedding_cnn_two_branch,0.678371347,0.312215605
X5628FC.pp,SX.pp,onehot_cnn_one_branch,0.728442907,0.389285987
X5628FC.po,H1.po,embedding_dense,0.674008472,0.300127855
X5628FC.pp,SX.pp,onehot_cnn_two_branch,0.702555017,0.306405411
TH1.po,SX.po,onehot_cnn_one_branch,0.619423715,0.18016303
X5628FC.po,H1.po,onehot_embedding_cnn_one_branch,0.684944438,0.319540095
X5628FC.pp,SX.pp,onehot_embedding_dense,0.720478893,0.359965371
X5628FC.pp,SX.pp,onehot_dense,0.723415917,0.365600434
X5628FC.po,H1.po,onehot_embedding_cnn_two_branch,0.664411683,0.284700252
TH1.po,SX.po,onehot_cnn_two_branch,0.621812856,0.190351666
X5628FC.pp,SX.pp,onehot_resnet18,0.694970242,0.288744878
X5628FC.po,TH1.po,onehot_cnn_one_branch,0.694560487,0.331836903
TH1.po,SX.po,onehot_embedding_dense,0.637964638,0.235013948
X5628FC.pp,SX.pp,embedding_cnn_one_branch,0.692422254,0.34065126
X5628FC.po,TH1.po,onehot_cnn_two_branch,0.707276898,0.344975494
X5628FC.pp,SX.pp,embedding_cnn_two_branch,0.683392297,0.32747937
X5628FC.po,TH1.po,onehot_embedding_dense,0.721771617,0.356399296
TH1.po,SX.po,onehot_dense,0.642956253,0.244974069
X5628FC.po,TH1.po,onehot_dense,0.719804929,0.371476214
X5628FC.pp,SX.pp,embedding_dense,0.694254821,0.360533101
TH1.po,SX.po,onehot_resnet18,0.582353363,0.132498442
X5628FC.pp,SX.pp,onehot_embedding_cnn_one_branch,0.688607637,0.345949625
X5628FC.po,TH1.po,onehot_resnet18,0.687032817,0.311043544
X5628FC.pp,SX.pp,onehot_embedding_cnn_two_branch,0.663939963,0.302059691
X5628FC.po,TH1.po,embedding_cnn_one_branch,0.669251488,0.286088805
TH1.po,SX.po,embedding_cnn_one_branch,0.618501353,0.212235762
X5628FC.po,TH1.po,embedding_cnn_two_branch,0.680314642,0.309347153
X5628FC.pp,X5628FC.pp,onehot_cnn_one_branch,0.734219596,0.374206982
TH1.po,SX.po,embedding_cnn_two_branch,0.638520609,0.241921787
X5628FC.po,TH1.po,embedding_dense,0.67807366,0.313302255
X5628FC.pp,X5628FC.pp,onehot_cnn_two_branch,0.744539112,0.406523706
TH1.po,SX.po,embedding_dense,0.543893302,0.07385297
X5628FC.po,TH1.po,onehot_embedding_cnn_one_branch,0.686808364,0.333291447
X5628FC.pp,X5628FC.pp,onehot_embedding_dense,0.774271021,0.38904826
X5628FC.pp,X5628FC.pp,onehot_dense,0.778137767,0.456878832
TH1.po,SX.po,onehot_embedding_cnn_one_branch,0.627135356,0.218039445
X5628FC.po,TH1.po,onehot_embedding_cnn_two_branch,0.67337755,0.289344005
X5628FC.pp,X5628FC.pp,onehot_resnet18,0.692538385,0.304919546
X5628FC.po,IMR90.po,onehot_cnn_one_branch,0.672147337,0.296520963
TH1.po,SX.po,onehot_embedding_cnn_two_branch,0.630719231,0.221829953
X5628FC.pp,X5628FC.pp,embedding_cnn_one_branch,0.713528139,0.37099132
X5628FC.po,IMR90.po,onehot_cnn_two_branch,0.656286714,0.246352899
TH1.po,X5628FC.po,onehot_cnn_one_branch,0.604105863,0.181926019
X5628FC.pp,X5628FC.pp,embedding_cnn_two_branch,0.743186738,0.422849602
X5628FC.po,IMR90.po,onehot_embedding_dense,0.68759508,0.308849834
X5628FC.pp,X5628FC.pp,embedding_dense,0.727567887,0.393349345
X5628FC.po,IMR90.po,onehot_dense,0.684531714,0.300949838
TH1.po,X5628FC.po,onehot_cnn_two_branch,0.619781904,0.200892052
X5628FC.pp,X5628FC.pp,onehot_embedding_cnn_one_branch,0.746340024,0.419672852
X5628FC.pp,X5628FC.pp,onehot_embedding_cnn_two_branch,0.730706415,0.406012102
X5628FC.po,IMR90.po,onehot_resnet18,0.662938441,0.276903374
TH1.po,X5628FC.po,onehot_embedding_dense,0.639745998,0.228153843
X5628FC.po,IMR90.po,embedding_cnn_one_branch,0.663821801,0.286743213
TH1.po,X5628FC.po,onehot_dense,0.643555846,0.255261715
X5628FC.po,IMR90.po,embedding_cnn_two_branch,0.675354533,0.309694154
X5628FC.po,IMR90.po,embedding_dense,0.663374097,0.284959573
TH1.po,X5628FC.po,onehot_resnet18,0.569052507,0.118173466
X5628FC.po,IMR90.po,onehot_embedding_cnn_one_branch,0.649483864,0.263366941
TH1.po,X5628FC.po,embedding_cnn_one_branch,0.629734793,0.236442222
X5628FC.po,IMR90.po,onehot_embedding_cnn_two_branch,0.64572813,0.265274214
TH1.po,X5628FC.po,embedding_cnn_two_branch,0.637125734,0.244175412
X5628FC.po,MSC.po,onehot_cnn_one_branch,0.663514736,0.271847035
TH1.po,X5628FC.po,embedding_dense,0.547383191,0.076393669
X5628FC.po,MSC.po,onehot_cnn_two_branch,0.682787979,0.297271826
TH1.po,X5628FC.po,onehot_embedding_cnn_one_branch,0.622837258,0.216065716
X5628FC.po,MSC.po,onehot_embedding_dense,0.698268301,0.332845822
TH1.po,X5628FC.po,onehot_embedding_cnn_two_branch,0.631081927,0.224080572
X5628FC.po,MSC.po,onehot_dense,0.701112683,0.32574457
X5628FC.po,MSC.po,onehot_resnet18,0.66670023,0.261301089
X5628FC.po,MSC.po,embedding_cnn_one_branch,0.680074718,0.312388628
X5628FC.po,MSC.po,embedding_cnn_two_branch,0.677178993,0.310266446
X5628FC.po,MSC.po,embedding_dense,0.672611171,0.302940024
X5628FC.po,MSC.po,onehot_embedding_cnn_one_branch,0.681283944,0.316997354
X5628FC.po,MSC.po,onehot_embedding_cnn_two_branch,0.666963727,0.293364287
X5628FC.po,HCmerge.po,onehot_cnn_one_branch,0.678173837,0.311187141
X5628FC.po,HCmerge.po,onehot_cnn_two_branch,0.66925919,0.286138606
X5628FC.po,HCmerge.po,onehot_embedding_dense,0.671179807,0.31396243
X5628FC.po,HCmerge.po,onehot_dense,0.679471099,0.328452663
X5628FC.po,HCmerge.po,onehot_resnet18,0.63523908,0.217353983
X5628FC.po,HCmerge.po,embedding_cnn_one_branch,0.676797964,0.309430165
X5628FC.po,HCmerge.po,embedding_cnn_two_branch,0.690962549,0.337570144
X5628FC.po,HCmerge.po,embedding_dense,0.694182348,0.345940886
X5628FC.po,HCmerge.po,onehot_embedding_cnn_one_branch,0.689706258,0.332556731
X5628FC.po,HCmerge.po,onehot_embedding_cnn_two_branch,0.687932522,0.335030313
X5628FC.po,SX.po,onehot_cnn_one_branch,0.689797865,0.318228133
X5628FC.po,SX.po,onehot_cnn_two_branch,0.699526653,0.319125018
X5628FC.po,SX.po,onehot_embedding_dense,0.724373676,0.376584096
X5628FC.po,SX.po,onehot_dense,0.726187498,0.380937033
X5628FC.po,SX.po,onehot_resnet18,0.688040737,0.309251724
X5628FC.po,SX.po,embedding_cnn_one_branch,0.692230391,0.334416125
X5628FC.po,SX.po,embedding_cnn_two_branch,0.701980603,0.354460294
X5628FC.po,SX.po,embedding_dense,0.706567058,0.366494349
X5628FC.po,SX.po,onehot_embedding_cnn_one_branch,0.716839611,0.383464486
X5628FC.po,SX.po,onehot_embedding_cnn_two_branch,0.703206932,0.361448059
X5628FC.po,X5628FC.po,onehot_cnn_one_branch,0.744465198,0.40658581
X5628FC.po,X5628FC.po,onehot_cnn_two_branch,0.764391329,0.426793899
X5628FC.po,X5628FC.po,onehot_embedding_dense,0.797749648,0.439907788
X5628FC.po,X5628FC.po,onehot_dense,0.804546822,0.463662132
X5628FC.po,X5628FC.po,onehot_resnet18,0.732532922,0.376314479
X5628FC.po,X5628FC.po,embedding_cnn_one_branch,0.789227429,0.498662403
X5628FC.po,X5628FC.po,embedding_cnn_two_branch,0.78035611,0.488013308
X5628FC.po,X5628FC.po,embedding_dense,0.787674174,0.502147951
X5628FC.po,X5628FC.po,onehot_embedding_cnn_one_branch,0.782881792,0.486967856
X5628FC.po,X5628FC.po,onehot_embedding_cnn_two_branch,0.786114038,0.49575008
